id,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
69214,116.30397319793701,321.76557540893555,118.1283688545227,386.7065906524658,806.8833160400391,457.52074241638184,993.3917713165283,432.1274185180664,1192.5993061065674,414.8555660247803,1182.4553203582764,268.1447410583496,990.9331512451172,257.9564952850342,805.0024223327637,240.2596378326416
69213,78.92666637897491,306.1007022857666,82.20052778720856,371.18353843688965,766.3193035125732,432.4269676208496,939.9927234649658,404.19788360595703,1129.892692565918,388.50571632385254,1136.3532543182373,244.21995162963867,941.6957759857178,236.09863758087158,765.9718608856201,215.7541036605835
56192,561.456787109375,424.7398681640625,559.5248413085938,477.00439453125,1110.05712890625,597.7273763020834,1299.264892578125,599.177490234375,1524.33984375,618.3636881510416,1535.82275390625,387.4296468098958,1303.7664794921875,380.0318603515625,1111.685546875,359.9482828776042
55645,296.0866928100586,448.093318939209,295.8926200866699,497.12441762288415,788.43994140625,546.5293884277344,932.1005821228027,532.3730150858562,1103.3074378967285,525.6784121195476,1101.7603874206543,375.9791692097982,932.9048156738281,375.29125213623047,787.1929168701172,365.16930262247723
55176,479.758584022522,327.2718868255615,477.25769805908203,377.97442054748535,940.8080177307129,469.12014389038086,1098.4407291412354,464.01500129699707,1284.8418731689453,456.6045112609863,1284.6929454803467,294.08066177368164,1100.6986713409424,286.4809398651123,941.0939083099365,273.73998641967773
55174,126.69801807403564,367.2616138458252,124.80107474327087,430.94446182250977,782.0924921035767,553.0553092956543,969.7344245910645,544.6427917480469,1185.778793334961,539.6803188323975,1189.8377780914307,279.21603775024414,970.7086315155029,289.2857608795166,782.3310098648071,284.41663932800293
54955,360.82785987854004,1001.9463844299316,361.06251096725464,1152.295581817627,1914.0991973876953,1359.0612335205078,2280.680374145508,1305.7100372314453,2707.1717262268066,1257.7586288452148,2714.0465240478516,886.7666893005371,2291.6959648132324,845.8935127258301,1929.979694366455,780.0587196350098
54950,794.994873046875,1181.1003952026367,791.390453338623,1296.7787857055664,1950.3105125427246,1448.382827758789,2326.0316276550293,1394.128402709961,2727.585422515869,1354.1701278686523,2711.6701011657715,1062.7804107666016,2319.159164428711,1035.789707183838,1946.4825553894043,987.4475135803223
54479,423.16181659698486,466.4490222930908,427.16719150543213,505.5059051513672,802.3126602172852,532.3579788208008,927.2008609771729,518.3707237243652,1078.573236465454,508.5724067687988,1076.3915920257568,411.27665519714355,928.705644607544,398.1411838531494,804.3043613433838,390.1110363006592
54463,453.971529006958,378.9560635884603,454.6041965484619,444.5714314778646,1055.519676208496,555.2764892578125,1257.9254150390625,535.8723322550456,1484.4544410705566,516.1715825398763,1476.3050079345703,341.00529352823895,1254.194736480713,314.29004669189453,1054.646873474121,299.93270238240564
54441,211.68784475326538,365.36384773254395,209.77401208877563,423.65822410583496,816.6481418609619,529.8604946136475,963.0027179718018,530.1877269744873,1138.4997482299805,536.8395709991455,1144.7744579315186,282.7978572845459,969.6637058258057,281.8171977996826,814.4241971969604,282.5350856781006
54436,371.7167901992798,344.26671981811523,372.1484327316284,385.2085876464844,825.258378982544,454.9020195007324,962.5933170318604,448.0081558227539,1115.0892162322998,435.2560329437256,1115.2468013763428,285.9902000427246,964.0276336669922,278.35533142089844,823.7959957122803,272.5795269012451
54435,115.43820977210999,338.4396457672119,115.68797707557678,394.6696186065674,681.1651754379272,472.877140045166,879.4740200042725,451.55516624450684,1095.7812595367432,445.14904975891113,1093.2519149780273,292.5124168395996,878.2769393920898,285.62021255493164,681.5212869644165,260.25424003601074
54280,298.29383969306946,631.3632917404175,298.0713665485382,694.7268104553223,1036.4544224739075,790.830488204956,1255.8440351486206,757.835111618042,1496.48916721344,750.6955432891846,1482.8731155395508,506.57036304473877,1251.776819229126,514.8043155670166,1029.8207187652588,493.4010171890259
54277,227.0958834886551,517.1923398971558,214.84560191631317,605.735878944397,1058.6913084983826,781.9540500640869,1277.2837257385254,767.7458953857422,1506.753830909729,758.565616607666,1518.1143808364868,539.151349067688,1286.443748474121,508.7288761138916,1066.5506744384766,483.8371181488037
54268,322.2813820838928,575.1196002960205,321.9956624507904,648.6454725265503,1136.1116409301758,783.678388595581,1361.3601636886597,762.7967262268066,1600.0483560562134,769.9349212646484,1603.8885927200317,476.37036323547363,1362.9237842559814,484.1541337966919,1135.835223197937,456.40957832336426
54267,367.0790469646454,580.362868309021,365.4570722579956,667.7496242523193,1168.726487159729,790.0530338287354,1410.0063371658325,753.1866931915283,1614.1137313842773,763.6913394927979,1644.9814939498901,535.6710863113403,1412.5785541534424,520.7564163208008,1173.2365894317627,479.9522924423218
54266,323.5245215892792,548.3002138137817,322.31656193733215,630.5339527130127,1100.6576871871948,734.4466781616211,1312.5439167022705,695.289044380188,1555.9905624389648,674.6333312988281,1559.5655822753906,562.9073524475098,1314.8836183547974,529.4056177139282,1103.0684566497803,476.52820587158203
54009,270.0801086425781,439.2411422729492,258.9231204986572,533.9984512329102,1086.7227172851562,663.8744354248047,1377.4370956420898,647.4832153320312,1741.4107131958008,644.9588775634766,1717.2748947143555,393.8501739501953,1377.1006393432617,387.2964096069336,1086.5605545043945,330.70728302001953
20927,327.3687744140625,470.53104400634766,326.00109100341797,511.9984817504883,729.1359901428223,574.1670227050781,957.9204940795898,575.8505058288574,1133.5354614257812,549.6391868591309,1128.614730834961,460.57751655578613,957.7951240539551,430.85289001464844,732.400074005127,410.00184059143066
20926,344.8641014099121,352.29620933532715,345.0116443634033,397.0745086669922,738.7043952941895,437.1042823791504,966.7985916137695,408.24780464172363,1135.3297805786133,374.7111225128174,1133.4578704833984,278.85449409484863,966.2544250488281,274.04236793518066,739.1118621826172,265.36723136901855
20924,348.58174324035645,418.38672637939453,349.90342140197754,465.2809524536133,749.0400123596191,510.3088188171387,970.2787399291992,496.1770248413086,1128.1077575683594,480.0956153869629,1125.4964447021484,330.4650592803955,970.0238800048828,335.7955741882324,748.3042144775391,338.63914489746094
20872,514.120044708252,373.2963752746582,512.4006843566895,412.41562843322754,864.2271995544434,471.03793144226074,1047.3715209960938,454.51701164245605,1187.6874160766602,436.8581485748291,1189.6403503417969,341.1226272583008,1047.3540115356445,326.1019706726074,862.265625,320.870418548584
20849,216.31942749023438,271.19964599609375,217.4857521057129,310.33926010131836,565.3913879394531,362.34962463378906,751.3481140136719,366.8568420410156,900.2058410644531,369.3628692626953,894.6923065185547,211.86494827270508,752.4658203125,216.47977828979492,564.5660400390625,212.23583221435547
20844,161.7380923628807,298.6204602718353,163.0239020784696,341.2123503287633,552.7433442274729,411.01758035024005,772.3889643351237,405.7441077232361,951.8752395311991,413.4448121388753,955.3243541717529,261.01096133391064,774.7037790616354,253.1234302520752,554.6103899478912,243.78702592849731
20837,161.66466629505157,298.60522111256915,162.9721251130104,341.30032594998676,552.6744288603464,410.9751187165578,772.4504636128744,405.7578094005585,951.7044885953267,413.3923116525014,955.3660470644633,261.01925921440125,774.7143605550131,253.1097285747528,554.4906924565634,243.80047889550525
20836,662.7676884333292,1275.3974596659343,653.6494096120199,1466.9854640960693,2233.093579610189,1756.5568288167317,2934.485753377279,1677.768389383952,3541.001001993815,1604.8696835835774,3541.473388671875,1344.2551294962566,2944.326400756836,1225.7102330525715,2237.4819119771323,1082.5599034627278
20795,319.3728446960449,357.6486396789551,317.7078437805176,409.1935157775879,778.4318733215332,471.2485885620117,988.4537887573242,472.35219955444336,1170.963363647461,472.71812438964844,1166.777114868164,287.36992835998535,989.7748947143555,289.61880683898926,778.5889434814453,294.4680976867676
20794,210.41504859924316,376.86598777770996,209.08995151519775,434.2431163787842,712.7945709228516,498.9710998535156,934.9191284179688,500.43033599853516,1126.893539428711,500.73463439941406,1121.766586303711,304.00139808654785,939.4931030273438,305.09081840515137,712.4847793579102,309.31614875793457
20793,202.46346473693848,347.3488426208496,193.93800258636475,401.91807746887207,683.6444664001465,502.2567558288574,940.9736251831055,498.3571243286133,1125.439453125,484.4868850708008,1123.8581085205078,312.6811695098877,936.3224601745605,305.11030197143555,686.9395637512207,300.591344833374
20792,190.22468090057373,323.9988327026367,179.58147525787354,378.3325481414795,671.7916488647461,487.22843170166016,934.4185066223145,489.97535705566406,1121.3796615600586,476.97744369506836,1122.041130065918,301.5882968902588,932.1984100341797,292.8968811035156,676.4851570129395,283.6348628997803
20789,224.26414489746094,329.61012840270996,221.14887714385986,394.5977783203125,715.4328346252441,473.13669204711914,935.4475593566895,478.6509418487549,1101.6918182373047,481.376895904541,1101.8273162841797,300.4849147796631,941.4871788024902,291.95116996765137,715.6585121154785,275.9572505950928
20775,285.6936550140381,329.0987491607666,285.3170871734619,382.74621963500977,732.8985214233398,440.7908535003662,939.9783897399902,438.87903213500977,1118.3287811279297,452.2346878051758,1117.547607421875,268.00615310668945,940.5278778076172,275.94160079956055,736.4352607727051,262.6639938354492
20766,166.856098651886,1296.1035232543945,186.7915449142456,1519.8247718811035,1967.5938720703125,1747.9369354248047,2839.456283569336,1682.3877182006836,3418.126510620117,1650.0449752807617,3412.399383544922,1049.6303787231445,2845.5464630126953,1032.3263511657715,1996.6379013061523,976.8913307189941
20765,183.84002208709717,1466.3641090393066,193.1374912261963,1693.8922805786133,1866.7806701660156,1798.8533477783203,2598.900924682617,1708.2549591064453,3177.5355834960938,1643.322738647461,3164.124755859375,1238.0010452270508,2595.8426971435547,1187.943717956543,1815.2555923461914,1136.6529579162598
20763,96.46631876627605,304.7973124186198,101.99291865030925,373.8060506184896,583.6952718098959,395.8426920572917,822.9038492838542,369.99048868815106,989.4950358072917,361.7412312825521,987.127685546875,212.49907175699872,821.4576212565105,213.480707804362,577.5581359863281,202.72210439046225
20762,265.6194051106771,301.20076497395837,270.0890604654948,353.5985819498698,659.3015543619792,394.81638590494794,853.75244140625,376.4366912841797,989.2425537109375,376.197255452474,986.351318359375,244.71206665039062,854.5332845052084,241.6535186767578,658.8135274251302,227.73704528808594
20730,165.9474277496338,431.93796157836914,167.1825885772705,496.0723114013672,645.3210639953613,554.4917106628418,885.7335662841797,503.91002655029297,1073.7210845947266,480.0061798095703,1072.906150817871,392.0130157470703,886.7623329162598,375.0486946105957,648.4823799133301,343.00615310668945
20559,182.3651361465454,358.6424160003662,183.2353162765503,433.07129859924316,702.9442977905273,522.7233123779297,909.6573257446289,495.83770751953125,1060.0408172607422,485.46667098999023,1058.1344604492188,352.84335136413574,913.3947944641113,333.1333637237549,700.1911354064941,293.95262718200684
20543,139.4558572769165,394.73456382751465,134.7870683670044,471.0948657989502,670.1665878295898,545.3128051757812,907.7934265136719,545.5464935302734,1065.3892135620117,547.2834777832031,1076.0650634765625,339.91827964782715,915.5115509033203,325.8903694152832,669.232292175293,325.8426761627197
20540,208.72039318084717,413.0482578277588,207.48986721038818,478.37968826293945,666.298828125,526.9511032104492,922.5707244873047,498.4816360473633,1110.512580871582,483.4530258178711,1108.7626647949219,343.1307792663574,923.8356399536133,334.7522449493408,659.7480010986328,331.60523414611816
20475,374.0498352050781,463.8328170776367,375.2815628051758,536.4371871948242,931.1647796630859,644.8027801513672,1219.9384307861328,617.3483657836914,1446.1985778808594,611.086540222168,1448.5151672363281,487.69989013671875,1220.9103393554688,462.7828598022461,936.9361877441406,397.1056365966797
20464,155.0423812866211,355.2608013153076,153.72955799102783,431.1515235900879,671.1417961120605,535.4439926147461,945.0491523742676,524.403190612793,1109.7908020019531,515.5801391601562,1103.2684707641602,366.0574436187744,945.7410621643066,351.28618240356445,678.8020706176758,315.70409774780273
20463,179.09485816955566,366.6693878173828,179.60294723510742,438.5767364501953,673.9552116394043,526.9724464416504,918.1002044677734,508.2600402832031,1075.1743698120117,494.88807678222656,1084.1759490966797,352.23469734191895,923.8612747192383,332.4152183532715,686.3352584838867,303.92741203308105
20462,139.2183780670166,380.9128189086914,138.39726448059082,458.9480781555176,669.0479850769043,569.893798828125,911.5349006652832,578.4802436828613,1089.3586349487305,585.6527709960938,1091.0254669189453,341.01436614990234,921.8176460266113,341.03954315185547,683.8686561584473,319.7962760925293
20461,136.87963485717773,374.38754081726074,136.8255615234375,447.3716068267822,688.6536026000977,531.4278030395508,931.2317276000977,509.97928619384766,1108.2393264770508,501.5684509277344,1114.8074340820312,331.5717887878418,932.7291297912598,330.0793933868408,693.9409446716309,318.51001739501953
20459,393.20094108581543,372.75529861450195,392.38059997558594,429.0299892425537,803.4165573120117,479.59739685058594,998.906135559082,470.9838581085205,1131.6350555419922,462.44919776916504,1124.3124389648438,319.5233631134033,997.0699310302734,314.77197647094727,803.6453247070312,311.00804328918457
20458,166.63471698760986,372.00090408325195,161.7947816848755,441.48356437683105,703.3098793029785,541.7376708984375,950.3996086120605,537.0184707641602,1107.5654983520508,534.0279579162598,1108.854103088379,345.90434074401855,949.3179702758789,337.21527099609375,705.9249687194824,313.39945793151855
20457,153.0899477005005,389.637508392334,149.7802734375,460.06370544433594,685.9198379516602,554.4415283203125,918.5198593139648,548.6081886291504,1086.6454696655273,552.176628112793,1086.0761260986328,353.99070739746094,913.3538818359375,347.4356460571289,688.3769989013672,326.4151382446289
20432,375.2136866251628,385.516103108724,367.1833038330078,448.8987922668457,883.6629867553711,550.6813049316406,1101.2896219889324,562.2668584187826,1265.096664428711,566.7673746744792,1261.9813283284507,352.9088656107585,1103.8097381591797,349.84216690063477,885.7357025146484,345.3184763590495
20318,180.9312343597412,345.40852546691895,179.51760292053223,416.73357009887695,708.6114120483398,512.9477691650391,940.6034660339355,511.7413902282715,1108.2435607910156,496.5854072570801,1104.7075653076172,319.08050537109375,940.5483627319336,302.3339366912842,710.8423233032227,293.8285160064697
20315,313.5215377807617,377.51423835754395,313.859224319458,434.88781929016113,760.5610084533691,503.6594581604004,977.5948333740234,481.4737129211426,1109.8765182495117,464.99951362609863,1110.5187606811523,342.7024841308594,977.6140594482422,329.09193992614746,761.7281913757324,310.5945110321045
20291,243.91983032226562,346.14964485168457,243.8199234008789,409.6805763244629,706.7781829833984,485.4617500305176,964.5683670043945,452.95775413513184,1138.030014038086,416.5912055969238,1130.859031677246,299.91119384765625,965.2539825439453,283.8618278503418,709.7270393371582,279.0905284881592
20180,310.49976921081543,746.6482048034668,309.6459560394287,886.0908241271973,1526.6119842529297,1018.8188247680664,2223.5077056884766,1043.0900497436523,2871.8516387939453,1030.600357055664,2855.0223236083984,488.0323066711426,2221.368438720703,545.4185905456543,1517.0747756958008,571.093879699707
20179,658.3738708496094,735.3800239562988,661.0633239746094,885.4206008911133,1947.7062072753906,1049.4767227172852,2595.7609100341797,1054.992332458496,2927.2725830078125,1056.3109893798828,2919.443130493164,479.1320209503174,2622.948043823242,501.7912082672119,1933.0624618530273,511.8161849975586
20157,537.3720588684082,830.251579284668,523.5755481719971,1014.8995170593262,2027.3239974975586,1307.4440231323242,2779.688186645508,1313.9957885742188,3227.5823364257812,1286.4071731567383,3194.5057983398438,760.748119354248,2764.0016326904297,708.0680351257324,2060.9904556274414,674.2017860412598
20155,247.06066131591797,300.0043773651123,243.47591400146484,357.2135353088379,715.9221839904785,434.60437774658203,951.9063377380371,433.6622714996338,1138.7826919555664,419.02673721313477,1140.209083557129,279.894962310791,951.7950439453125,254.43108558654785,716.1312675476074,232.19428539276123
20154,194.2851448059082,292.90343284606934,188.3025598526001,355.78694343566895,676.457405090332,466.5029239654541,940.4795837402344,468.9194869995117,1133.5942840576172,462.835636138916,1118.756332397461,266.4682960510254,942.0276260375977,250.37484169006348,687.4681091308594,238.84614944458008
20153,183.1561803817749,275.1254081726074,180.40619373321533,340.66529273986816,692.1233367919922,444.158878326416,944.2412567138672,431.5626811981201,1130.4141998291016,412.89785385131836,1126.4947128295898,219.8691701889038,942.6032066345215,205.24210453033447,696.1969184875488,194.36420917510986
20152,298.90569051106775,325.52083333333337,289.72511291503906,441.2443161010742,935.3331247965496,494.56221262613934,1114.1661326090496,464.46673075358075,1278.79638671875,429.24369176228845,1266.5520985921225,251.35369300842285,1088.4646097819011,257.36913681030273,893.1499481201172,268.9401626586914
20138,270.5580075581869,426.24759674072266,268.9218521118164,477.5409062703451,714.9201075236003,547.5425084431967,949.7763315836589,548.0955123901367,1140.2816772460938,560.068957010905,1141.4881388346355,370.7079569498698,949.9588012695312,375.38077036539715,717.3419952392578,372.69954681396484
20137,300.4976590474447,450.3023465474447,299.05074437459314,496.18310928344727,722.6039250691732,563.7887318929037,956.7528406778972,565.4371897379558,1148.0902353922527,574.6923446655273,1143.813196818034,367.27914810180664,956.8822860717773,383.75377655029297,725.3821690877279,394.5369084676107
20136,344.1662788391113,443.16418965657556,341.40542348225915,494.6597099304199,776.392682393392,563.9066060384115,1005.2364349365234,566.526476542155,1191.3323720296225,582.8068415323894,1191.8535868326824,373.632017771403,1006.7646026611328,384.4579060872396,779.8048655192058,391.5347735087077
20133,300.8796056111654,407.8152974446615,300.0803311665853,464.10697301228845,715.815289815267,524.5073000590007,949.4475682576498,530.0243695576986,1113.206990559896,530.1252365112305,1118.0712381998699,376.0469118754069,951.2465794881185,372.2935676574707,714.9417241414388,368.027400970459
20132,320.5707550048828,436.3052050272624,320.9652582804362,498.4081268310547,758.6482365926107,556.8319956461589,1015.4137293497722,562.086041768392,1194.5697784423828,558.1839879353842,1193.9470926920574,401.88805262247723,1016.2365595499675,395.00583012898767,757.2163263956706,389.7345860799154
20131,316.6834831237793,448.44932556152344,316.1486625671387,506.16655349731445,734.2468897501628,561.1906051635742,975.5272547403972,572.9590098063152,1150.7076263427734,577.2010167439779,1151.3949076334636,395.50937016805017,976.3462066650391,397.0483462015788,732.5998942057292,401.78152720133465
20110,175.0113344192505,359.9186325073242,172.00807571411133,427.15258598327637,659.3520927429199,518.8567543029785,900.5301475524902,499.9552917480469,1084.0854263305664,481.39543533325195,1085.3738021850586,376.4553737640381,903.8249588012695,339.3134021759033,662.5704002380371,311.1251163482666
20042,300.4891357421875,473.4337972005208,297.7339274088542,556.2298583984375,955.2618001302084,631.6998291015625,1291.3929036458333,606.9422607421875,1519.61474609375,602.6988118489584,1519.06982421875,388.733154296875,1289.80078125,391.5987141927083,949.2871907552084,382.1440836588542
20041,460.3360595703125,506.6769205729167,455.4267985026042,571.3524983723959,1023.794921875,651.3074544270834,1313.3212076822917,642.7786865234375,1515.27685546875,637.4423421223959,1508.3154296875,428.7281494140625,1313.0362955729167,434.7560628255208,1021.240478515625,425.3949381510417
20040,378.5347900390625,441.2997233072917,372.8468017578125,518.086181640625,956.0345052083334,608.3560791015625,1243.1018880208333,623.0000406901041,1429.0755208333333,594.6653645833334,1428.259765625,451.6947428385417,1246.1080729166667,409.5284830729167,962.3650716145834,391.9536946614583
20021,305.98368644714355,351.3615131378174,306.4702033996582,404.49185371398926,694.6455574035645,465.21434783935547,868.3815765380859,458.6798286437988,1027.1383666992188,449.2152500152588,1024.2495346069336,268.99975776672363,868.7009239196777,271.2476921081543,694.9749183654785,273.471622467041
20020,253.8951301574707,360.8401679992676,251.85476303100586,414.26828384399414,662.6432418823242,480.5404472351074,849.5217132568359,465.2384662628174,1005.7255554199219,445.93231201171875,1002.9687881469727,324.422550201416,850.6613159179688,313.00469398498535,660.029296875,290.2690315246582
19976,283.91849992672604,1209.2682179013889,269.14686990777653,1453.1603372097015,2014.328087290128,1821.2336661418278,3082.093791246414,1779.8758225838344,3692.7441872755685,1678.1668675343196,3702.744376103083,1395.536302626133,3082.5202946662903,1235.7479372223218,2037.3631333112717,1052.88336733977
19919,177.31568813323975,323.5667896270752,174.13152694702148,378.32064628601074,627.5066184997559,467.5246524810791,867.8369522094727,458.0849075317383,1033.9171600341797,434.9922752380371,1031.2998962402344,326.3815212249756,869.4299125671387,299.72768783569336,634.1059112548828,275.52517890930176
19911,136.81260108947754,346.3779544830322,135.26535987854004,413.2008934020996,701.0161972045898,490.87337493896484,933.2382202148438,482.60101318359375,1085.1704406738281,480.22098541259766,1089.2312622070312,312.99342155456543,934.7011756896973,302.78048515319824,703.3440971374512,291.00786209106445
19910,366.3096110026042,463.02293141682946,366.75262451171875,504.8876762390137,746.6470082600912,576.0233561197917,946.2992986043295,547.2309112548828,1109.9295298258464,524.231783548991,1111.6385142008464,422.6187070210775,947.5150426228842,405.99470138549805,745.514742533366,385.19554138183594
19909,365.08960723876953,462.8228823343913,365.02459843953454,508.57712427775067,768.3474222819011,586.5228017171224,969.3058013916016,557.4551264444988,1138.0316416422527,537.4329249064128,1138.8223012288413,431.2868118286133,969.0385182698568,411.74875895182294,766.047223409017,387.92015711466473
19907,374.0823109944662,475.36516189575195,372.66476949055993,517.7700996398926,767.1016693115234,598.3530044555664,968.4191385904949,571.1449940999349,1137.9088083902996,553.3877054850261,1138.8704935709636,443.51253509521484,968.5422897338867,424.09741083780926,766.2935892740886,399.4323094685873
19868,263.9056205749512,347.5035858154297,266.1176109313965,421.505126953125,858.3512115478516,525.4197692871094,1191.9772338867188,544.6133804321289,1411.6047668457031,543.4157943725586,1427.8099060058594,370.3312683105469,1198.5000610351562,323.19679260253906,862.1276092529297,283.6430549621582
19710,173.51224422454834,331.1978816986084,171.70459270477295,402.3651695251465,672.725772857666,478.33179473876953,957.5979995727539,458.7480926513672,1199.6682357788086,430.228214263916,1197.0942306518555,319.65399742126465,958.1315803527832,291.24403953552246,673.9497756958008,261.3090991973877
19677,363.2486470540365,351.107177734375,360.9363047281901,398.77337137858075,760.0441487630209,499.6354675292969,978.9784749348959,482.26580301920575,1133.9012654622397,475.6488291422526,1139.806111653646,313.1462605794271,976.6617838541667,313.17148844401044,770.7256571451824,290.1572926839193
19673,363.2490539550781,351.1067199707031,360.93645731608075,398.77316792805993,760.0445048014324,499.6355183919271,978.9784749348959,482.26582845052087,1133.900858561198,475.64885457356775,1139.805399576823,313.14659118652344,976.6617838541667,313.1712086995443,770.7247924804688,290.15711466471356
19672,363.24302673339844,351.110102335612,360.9300231933594,398.77324422200525,760.0759887695312,499.6427408854167,978.9744059244792,482.26511637369794,1133.9021809895835,475.6488291422526,1139.8063151041667,313.1467946370443,976.6591389973959,313.1710561116537,770.7228597005209,290.15894571940106
19580,115.96702337265015,341.60362243652344,120.39047241210938,400.03649711608887,616.9198608398438,463.43716621398926,897.9861831665039,431.0182571411133,1123.059310913086,416.8131351470947,1125.0101852416992,260.58156967163086,899.4263648986816,261.86985969543457,624.5047760009766,245.92669486999512
19516,377.9538167317708,470.7996419270833,364.9042154947917,549.2420247395834,1140.8558756510417,702.3348795572916,1522.4306640625,666.5736897786459,1813.5660807291667,640.7870686848959,1810.2386067708333,490.3548177083333,1518.2189127604167,446.4334309895833,1127.4607747395833,390.3939208984375
19514,135.1040744781494,249.70041275024414,134.37280654907227,283.74725341796875,404.3166732788086,323.3864974975586,563.1230545043945,321.87904357910156,686.0706329345703,310.99510192871094,687.0443725585938,237.91969299316406,564.8861312866211,215.27122497558594,405.5653381347656,206.52891159057617
19513,135.19123077392578,249.68843460083008,134.48387145996094,283.5568046569824,404.3229293823242,323.41880798339844,563.1082534790039,321.8978500366211,686.1078643798828,310.98636627197266,686.9947814941406,237.9837989807129,564.8342514038086,215.38082122802734,405.72471618652344,206.57150268554688
19512,146.8547821044922,228.44514846801758,145.07268905639648,268.79262924194336,476.28662109375,325.64624786376953,643.6847686767578,332.58106231689453,788.9795684814453,336.1757278442383,789.4151306152344,207.48647689819336,641.8434906005859,193.5216522216797,476.5904235839844,187.49862670898438
19457,278.28102111816406,481.5443801879883,283.27062606811523,553.1182861328125,857.7426147460938,619.5029830932617,1163.8555145263672,588.8895797729492,1396.0984802246094,570.4689025878906,1402.4153137207031,446.2850570678711,1164.5028686523438,414.95426177978516,861.5914916992188,385.3247833251953
19366,279.4491767883301,450.65015157063806,277.75583267211914,510.3506088256836,739.8501078287761,563.0607604980469,991.2305196126302,570.2859878540039,1187.5928243001304,580.6842803955078,1193.929926554362,377.1543502807617,995.0310389200847,388.4078661600749,741.843859354655,391.06200536092126
19350,368.99085839589435,1414.7663911183674,377.8683344523112,1645.8093325297039,2082.669417063395,1829.9163182576497,2942.5633748372397,1743.179480234782,3532.8890482584634,1681.2156041463215,3554.0243784586587,1266.339381535848,2950.254440307617,1192.7533149719238,2082.0322036743164,1131.6749254862468
19298,105.99615097045898,569.2430114746094,105.88113784790039,678.0614471435547,866.9600677490234,790.5425262451172,1290.4328918457031,730.6570434570312,1597.5546264648438,672.8333282470703,1602.6676940917969,375.2490997314453,1289.5989990234375,428.58192443847656,890.8131408691406,469.58580017089844
