id,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
55174,705.0063142776489,197.36449813842773,534.6387777328491,211.2978458404541,368.2919239997864,267.5625352859497,345.8712544441223,293.4631938934326,126.69801807403564,367.2616138458252,124.80107474327087,430.94446182250977,346.1640028953552,534.3701210021973,368.0618691444397,560.1142158508301,535.8151216506958,616.2317771911621,693.0407867431641,645.6381378173828,782.0924921035767,553.0553092956543,969.7344245910645,544.6427917480469,1185.778793334961,539.6803188323975,1189.8377780914307,279.21603775024414,970.7086315155029,289.2857608795166,782.3310098648071,284.41663932800293
54955,1762.4340019226074,602.2043647766113,1359.8402423858643,631.5023937225342,928.7511005401611,764.2171974182129,876.4701862335205,820.2894287109375,360.82785987854004,1001.9463844299316,361.06251096725464,1152.295581817627,882.5631866455078,1367.5092239379883,935.9864959716797,1418.3304977416992,1367.2939224243164,1501.544532775879,1760.0348167419434,1501.5508880615234,1914.0991973876953,1359.0612335205078,2280.680374145508,1305.7100372314453,2707.1717262268066,1257.7586288452148,2714.0465240478516,886.7666893005371,2291.6959648132324,845.8935127258301,1929.979694366455,780.0587196350098
54950,1872.4976921081543,841.2418975830078,1536.8901672363281,889.8403129577637,1211.743766784668,987.923641204834,1170.0704727172852,1031.3512535095215,794.994873046875,1181.1003952026367,791.390453338623,1296.7787857055664,1165.5970001220703,1456.359359741211,1209.188066482544,1498.9227828979492,1546.96559715271,1574.6383590698242,1880.95943069458,1575.9003372192383,1950.3105125427246,1448.382827758789,2326.0316276550293,1394.128402709961,2727.585422515869,1354.1701278686523,2711.6701011657715,1062.7804107666016,2319.159164428711,1035.789707183838,1946.4825553894043,987.4475135803223
54479,725.4185771942139,411.4148139953613,667.6361131668091,336.1621284484863,539.8635721206665,371.8627166748047,526.0223436355591,389.7952365875244,423.16181659698486,466.4490222930908,427.16719150543213,505.5059051513672,539.2431020736694,526.1520767211914,554.3426084518433,539.9702453613281,677.8981590270996,543.3865356445312,790.5213260650635,550.6995391845703,802.3126602172852,532.3579788208008,927.2008609771729,518.3707237243652,1078.573236465454,508.5724067687988,1076.3915920257568,411.27665519714355,928.705644607544,398.1411838531494,804.3043613433838,390.1110363006592
54463,875.2496719360352,348.6852010091146,887.0303153991699,262.8130118052165,687.2097015380859,275.41303634643555,662.6626491546631,301.54450734456384,453.971529006958,378.9560635884603,454.6041965484619,444.5714314778646,641.582441329956,522.569465637207,665.0033950805664,554.5178731282552,863.2378578186035,585.4874293009441,852.5708198547363,490.39462407430017,1055.519676208496,555.2764892578125,1257.9254150390625,535.8723322550456,1484.4544410705566,516.1715825398763,1476.3050079345703,341.00529352823895,1254.194736480713,314.29004669189453,1054.646873474121,299.93270238240564
54441,728.2709884643555,141.91247463226318,582.6733560562134,192.0404872894287,429.6578893661499,256.04685497283936,407.3254237174988,282.1019859313965,211.68784475326538,365.36384773254395,209.77401208877563,423.65822410583496,404.53684759140015,525.628360748291,425.973801612854,550.4863471984863,571.4403076171875,622.2440719604492,718.8500719070435,668.1437606811523,816.6481418609619,529.8604946136475,963.0027179718018,530.1877269744873,1138.4997482299805,536.8395709991455,1144.7744579315186,282.7978572845459,969.6637058258057,281.8171977996826,814.4241971969604,282.5350856781006
54436,762.2402000427246,182.91162014007568,650.4224252700806,214.75213050842285,529.6646547317505,257.18679428100586,513.4139013290405,276.8806457519531,371.7167901992798,344.26671981811523,372.1484327316284,385.2085876464844,510.222544670105,451.89013481140137,527.4881601333618,470.28388023376465,641.7143440246582,512.2446441650391,751.6840553283691,549.5495223999023,825.258378982544,454.9020195007324,962.5933170318604,448.0081558227539,1115.0892162322998,435.2560329437256,1115.2468013763428,285.9902000427246,964.0276336669922,278.35533142089844,823.7959957122803,272.5795269012451
54435,653.4244394302368,213.39802265167236,493.6525869369507,221.80598258972168,326.2954044342041,249.23234939575195,305.7396197319031,268.0423164367676,115.43820977210999,338.4396457672119,115.68797707557678,394.6696186065674,301.6117215156555,481.7058563232422,322.0317006111145,500.38639068603516,494.1459846496582,525.0565910339355,648.6010122299194,527.8732681274414,681.1651754379272,472.877140045166,879.4740200042725,451.55516624450684,1095.7812595367432,445.14904975891113,1093.2519149780273,292.5124168395996,878.2769393920898,285.62021255493164,681.5212869644165,260.25424003601074
54280,954.904625415802,395.8783435821533,762.4203586578369,421.8071937561035,554.8997139930725,476.7448425292969,526.8115139007568,506.38243675231934,298.29383969306946,631.3632917404175,298.0713665485382,694.7268104553223,535.1502335071564,823.3924198150635,565.8872866630554,851.5003395080566,783.6269545555115,889.9742031097412,980.7505202293396,880.0985240936279,1036.4544224739075,790.830488204956,1255.8440351486206,757.835111618042,1496.48916721344,750.6955432891846,1482.8731155395508,506.57036304473877,1251.776819229126,514.8043155670166,1029.8207187652588,493.4010171890259
54277,1043.6840271949768,421.6958284378052,813.5240364074707,397.32017040252686,564.3714308738708,420.6936264038086,530.2128231525421,445.955228805542,227.0958834886551,517.1923398971558,214.84560191631317,605.735878944397,494.96270656585693,779.640998840332,524.9510049819946,808.0642604827881,766.1041045188904,856.005163192749,993.7520027160645,852.251443862915,1058.6913084983826,781.9540500640869,1277.2837257385254,767.7458953857422,1506.753830909729,758.565616607666,1518.1143808364868,539.151349067688,1286.443748474121,508.7288761138916,1066.5506744384766,483.8371181488037
54268,1032.8805613517761,331.1721968650818,828.7734889984131,356.06337547302246,591.6681003570557,421.3288164138794,560.5971121788025,453.839635848999,322.2813820838928,575.1196002960205,321.9956624507904,648.6454725265503,550.5053544044495,780.5580139160156,581.834671497345,816.0281467437744,815.9637093544006,882.170820236206,1030.6501650810242,880.2213478088379,1136.1116409301758,783.678388595581,1361.3601636886597,762.7967262268066,1600.0483560562134,769.9349212646484,1603.8885927200317,476.37036323547363,1362.9237842559814,484.1541337966919,1135.835223197937,456.40957832336426
54267,1109.801745414734,428.68824005126953,887.0601654052734,430.21074771881104,645.4828476905823,445.34475803375244,617.7221131324768,475.2602291107178,367.0790469646454,580.362868309021,365.4570722579956,667.7496242523193,590.9016108512878,788.2245826721191,618.3905625343323,822.4144649505615,849.3339085578918,839.5082473754883,1061.4997744560242,839.4294548034668,1168.726487159729,790.0530338287354,1410.0063371658325,753.1866931915283,1614.1137313842773,763.6913394927979,1644.9814939498901,535.6710863113403,1412.5785541534424,520.7564163208008,1173.2365894317627,479.9522924423218
54266,1053.2440638542175,412.2419214248657,844.623863697052,408.75410556793213,616.0491871833801,429.83532428741455,588.2039952278137,454.59739208221436,323.5245215892792,548.3002138137817,322.31656193733215,630.5339527130127,585.3257489204407,748.4300422668457,613.8800740242004,774.5969867706299,831.4676284790039,807.8072834014893,1037.6333498954773,812.347297668457,1100.6576871871948,734.4466781616211,1312.5439167022705,695.289044380188,1555.9905624389648,674.6333312988281,1559.5655822753906,562.9073524475098,1314.8836183547974,529.4056177139282,1103.0684566497803,476.52820587158203
54009,1024.7929000854492,265.44565200805664,814.8342704772949,299.79883193969727,578.3540153503418,337.03418731689453,550.132884979248,365.66856384277344,270.0801086425781,439.2411422729492,258.9231204986572,533.9984512329102,550.2377128601074,651.1700439453125,577.646656036377,680.7431793212891,808.1037139892578,724.0049743652344,1026.7727279663086,743.8332366943359,1086.7227172851562,663.8744354248047,1377.4370956420898,647.4832153320312,1741.4107131958008,644.9588775634766,1717.2748947143555,393.8501739501953,1377.1006393432617,387.2964096069336,1086.5605545043945,330.70728302001953
20927,748.5890579223633,374.69653129577637,620.6411361694336,377.66467094421387,491.6554641723633,392.92070388793945,474.3405532836914,402.5309371948242,327.3687744140625,470.53104400634766,326.00109100341797,511.9984817504883,461.3283634185791,586.9288444519043,478.93449783325195,596.8357086181641,614.8210716247559,610.0510597229004,746.4674377441406,607.741641998291,729.1359901428223,574.1670227050781,957.9204940795898,575.8505058288574,1133.5354614257812,549.6391868591309,1128.614730834961,460.57751655578613,957.7951240539551,430.85289001464844,732.400074005127,410.00184059143066
20926,746.7097091674805,222.39615440368652,625.6515312194824,238.4285545349121,503.2741355895996,263.31936836242676,486.4072036743164,275.60840606689453,344.8641014099121,352.29620933532715,345.0116443634033,397.0745086669922,489.8653221130371,454.11569595336914,506.96800231933594,466.7860794067383,630.3616905212402,483.06203842163086,751.9429206848145,480.5023956298828,738.7043952941895,437.1042823791504,966.7985916137695,408.24780464172363,1135.3297805786133,374.7111225128174,1133.4578704833984,278.85449409484863,966.2544250488281,274.04236793518066,739.1118621826172,265.36723136901855
20924,755.3184700012207,300.2190971374512,635.0655555725098,308.7791347503662,511.35257720947266,331.3867378234863,493.46900939941406,344.24726486206055,348.58174324035645,418.38672637939453,349.90342140197754,465.2809524536133,495.47996520996094,523.0149078369141,511.94623947143555,535.2013206481934,634.7962188720703,553.8945579528809,756.2494468688965,553.5181617736816,749.0400123596191,510.3088188171387,970.2787399291992,496.1770248413086,1128.1077575683594,480.0956153869629,1125.4964447021484,330.4650592803955,970.0238800048828,335.7955741882324,748.3042144775391,338.63914489746094
20872,868.9681434631348,291.45066261291504,765.3762245178223,286.549072265625,648.2459449768066,307.443151473999,633.1997680664062,320.6510639190674,514.120044708252,373.2963752746582,512.4006843566895,412.41562843322754,632.5880241394043,475.58506965637207,646.9858360290527,487.58480072021484,763.3676719665527,510.48351287841797,870.1662254333496,499.93778228759766,864.2271995544434,471.03793144226074,1047.3715209960938,454.51701164245605,1187.6874160766602,436.8581485748291,1189.6403503417969,341.1226272583008,1047.3540115356445,326.1019706726074,862.265625,320.870418548584
20849,584.51416015625,168.54820251464844,473.0904769897461,180.24734497070312,365.06221771240234,195.54548263549805,349.0192413330078,205.62910079956055,216.31942749023438,271.19964599609375,217.4857521057129,310.33926010131836,342.9121398925781,370.54840087890625,358.1265640258789,381.73290252685547,473.87657165527344,400.3745651245117,587.4620056152344,402.48653411865234,565.3913879394531,362.34962463378906,751.3481140136719,366.8568420410156,900.2058410644531,369.3628692626953,894.6923065185547,211.86494827270508,752.4658203125,216.47977828979492,564.5660400390625,212.23583221435547
20844,611.988221247991,200.13345936934152,471.56470457712805,198.49916128317514,334.4921071926753,209.08350352446237,314.675705909729,224.32664215564728,161.7380923628807,298.6204602718353,163.0239020784696,341.2123503287633,308.0570270220439,418.5169198513031,327.0191535949707,434.87604427337646,461.12655878067017,455.9517563184102,592.7662150065104,456.70100744565326,552.7433442274729,411.01758035024005,772.3889643351237,405.7441077232361,951.8752395311991,413.4448121388753,955.3243541717529,261.01096133391064,774.7037790616354,253.1234302520752,554.6103899478912,243.78702592849731
20837,612.0028273264567,200.09359788894653,471.4473133087158,198.4819776614507,334.4510699907939,209.0839331150055,314.64023077487946,224.37303793430328,161.66466629505157,298.60522111256915,162.9721251130104,341.30032594998676,308.003215154012,418.4936315218608,326.97436312834424,434.8686734040578,461.0911514759064,455.88876477877295,592.7328878243765,456.7512469291687,552.6744288603464,410.9751187165578,772.4504636128744,405.7578094005585,951.7044885953267,413.3923116525014,955.3660470644633,261.01925921440125,774.7143605550131,253.1097285747528,554.4906924565634,243.80047889550525
20836,2287.9184087117515,869.757612546285,1811.7639223734539,870.3612883885702,1318.7274932861328,971.441109975179,1244.488000869751,1020.3194618225098,662.7676884333292,1275.3974596659343,653.6494096120199,1466.9854640960693,1212.9422823588054,1772.7073033650715,1285.7441107432048,1827.8954823811848,1792.1010653177898,1969.5097605387368,2262.3565991719565,1993.9672152201333,2233.093579610189,1756.5568288167317,2934.485753377279,1677.768389383952,3541.001001993815,1604.8696835835774,3541.473388671875,1344.2551294962566,2944.326400756836,1225.7102330525715,2237.4819119771323,1082.5599034627278
20795,791.5630531311035,257.913293838501,662.252254486084,241.19905471801758,514.3058395385742,264.027099609375,492.293701171875,281.51533126831055,319.3728446960449,357.6486396789551,317.7078437805176,409.1935157775879,491.3810920715332,489.1413116455078,514.2435836791992,507.8396415710449,662.0694351196289,525.8892059326172,787.3731994628906,514.0114974975586,778.4318733215332,471.2485885620117,988.4537887573242,472.35219955444336,1170.963363647461,472.71812438964844,1166.777114868164,287.36992835998535,989.7748947143555,289.61880683898926,778.5889434814453,294.4680976867676
20794,721.8062210083008,270.1171875,582.2706985473633,251.81402206420898,423.5053253173828,274.3129634857178,398.1439018249512,299.01723861694336,210.41504859924316,376.86598777770996,209.08995151519775,434.2431163787842,396.2472438812256,520.986156463623,421.0437297821045,541.9605445861816,580.4208183288574,561.0309219360352,719.6582794189453,546.643123626709,712.7945709228516,498.9710998535156,934.9191284179688,500.43033599853516,1126.893539428711,500.73463439941406,1121.766586303711,304.00139808654785,939.4931030273438,305.09081840515137,712.4847793579102,309.31614875793457
20793,693.501091003418,274.6245861053467,560.1237487792969,258.6814498901367,406.40539169311523,270.6001567840576,383.4917736053467,284.4055652618408,202.46346473693848,347.3488426208496,193.93800258636475,401.91807746887207,375.44251441955566,508.8776206970215,398.4946918487549,524.022216796875,556.6127014160156,540.146598815918,700.9968566894531,522.7792167663574,683.6444664001465,502.2567558288574,940.9736251831055,498.3571243286133,1125.439453125,484.4868850708008,1123.8581085205078,312.6811695098877,936.3224601745605,305.11030197143555,686.9395637512207,300.591344833374
20792,684.8268127441406,258.8791751861572,545.1917266845703,239.78877067565918,391.9878959655762,252.23407745361328,369.19361114501953,265.70606231689453,190.22468090057373,323.9988327026367,179.58147525787354,378.3325481414795,359.6876335144043,490.71441650390625,382.06764221191406,506.03261947631836,541.6529273986816,524.6092414855957,690.3767395019531,508.45367431640625,671.7916488647461,487.22843170166016,934.4185066223145,489.97535705566406,1121.3796615600586,476.97744369506836,1122.041130065918,301.5882968902588,932.1984100341797,292.8968811035156,676.4851570129395,283.6348628997803
20789,721.2678909301758,192.6978635787964,579.7754287719727,209.91295337677002,439.9412155151367,242.24126815795898,414.04297828674316,264.81945991516113,224.26414489746094,329.61012840270996,221.14887714385986,394.5977783203125,407.8315544128418,480.10236740112305,431.6547203063965,502.0941925048828,581.5747261047363,538.3256149291992,719.9163436889648,551.7641258239746,715.4328346252441,473.13669204711914,935.4475593566895,478.6509418487549,1101.6918182373047,481.376895904541,1101.8273162841797,300.4849147796631,941.4871788024902,291.95116996765137,715.6585121154785,275.9572505950928
20775,750.3200340270996,222.39784240722656,615.8932685852051,219.85702514648438,474.14122581481934,241.68577194213867,455.5527591705322,256.3963222503662,285.6936550140381,329.0987491607666,285.3170871734619,382.74621963500977,457.4074172973633,462.31040954589844,477.7188205718994,476.8795394897461,620.1406288146973,495.2962303161621,755.8732223510742,482.5170135498047,732.8985214233398,440.7908535003662,939.9783897399902,438.87903213500977,1118.3287811279297,452.2346878051758,1117.547607421875,268.00615310668945,940.5278778076172,275.94160079956055,736.4352607727051,262.6639938354492
20766,1992.9996871948242,668.7521953582764,1498.8107528686523,773.9617595672607,967.2984809875488,917.9176712036133,892.7835845947266,972.1423301696777,166.856098651886,1296.1035232543945,186.7915449142456,1519.8247718811035,920.086051940918,1780.6074829101562,995.5727462768555,1829.7813720703125,1502.1701889038086,1944.8175430297852,1973.6734771728516,2019.215721130371,1967.5938720703125,1747.9369354248047,2839.456283569336,1682.3877182006836,3418.126510620117,1650.0449752807617,3412.399383544922,1049.6303787231445,2845.5464630126953,1032.3263511657715,1996.6379013061523,976.8913307189941
20765,1830.2498474121094,922.7474212646484,1369.4213562011719,1009.0938835144043,911.285717010498,1112.0225944519043,845.9302024841309,1154.7248268127441,183.84002208709717,1466.3641090393066,193.1374912261963,1693.8922805786133,881.2150955200195,1906.3102798461914,952.6110420227051,1945.0762939453125,1426.3149948120117,1986.3649291992188,1892.0905151367188,1991.4543914794922,1866.7806701660156,1798.8533477783203,2598.900924682617,1708.2549591064453,3177.5355834960938,1643.322738647461,3164.124755859375,1238.0010452270508,2595.8426971435547,1187.943717956543,1815.2555923461914,1136.6529579162598
20763,521.8739318847656,37.212018966674805,403.40904235839844,110.66581726074219,280.3504943847656,194.65994517008465,261.88440958658856,215.08794148763022,96.46631876627605,304.7973124186198,101.99291865030925,373.8060506184896,277.13356018066406,431.00616455078125,300.0700124104818,449.0135192871094,443.199462890625,510.33772786458337,571.868896484375,562.6321411132812,583.6952718098959,395.8426920572917,822.9038492838542,369.99048868815106,989.4950358072917,361.7412312825521,987.127685546875,212.49907175699872,821.4576212565105,213.480707804362,577.5581359863281,202.72210439046225
20762,650.6151835123699,124.02214050292969,549.1577657063802,162.34862009684247,439.05461629231775,207.52337137858075,422.63099670410156,219.17266845703125,265.6194051106771,301.20076497395837,270.0890604654948,353.5985819498698,423.6089070638021,404.7989908854167,440.56605021158856,418.26011657714844,548.247782389323,467.742919921875,643.2685852050781,510.7572937011719,659.3015543619792,394.81638590494794,853.75244140625,376.4366912841797,989.2425537109375,376.197255452474,986.351318359375,244.71206665039062,854.5332845052084,241.6535186767578,658.8135274251302,227.73704528808594
20730,695.7408714294434,296.8784809112549,539.6761894226074,304.7890090942383,379.43464279174805,329.83572006225586,357.1486473083496,344.868221282959,165.9474277496338,431.93796157836914,167.1825885772705,496.0723114013672,354.3562889099121,557.559757232666,373.7289619445801,569.5771980285645,534.6340370178223,585.1201629638672,683.2154846191406,588.6165618896484,645.3210639953613,554.4917106628418,885.7335662841797,503.91002655029297,1073.7210845947266,480.0061798095703,1072.906150817871,392.0130157470703,886.7623329162598,375.0486946105957,648.4823799133301,343.00615310668945
20559,744.9602508544922,247.5461196899414,588.8056182861328,235.68217277526855,414.01700019836426,258.1831169128418,390.054874420166,271.65287017822266,182.3651361465454,358.6424160003662,183.2353162765503,433.07129859924316,377.21611976623535,527.0379638671875,401.66327476501465,541.948299407959,582.2858619689941,572.1871948242188,727.3582649230957,573.1066703796387,702.9442977905273,522.7233123779297,909.6573257446289,495.83770751953125,1060.0408172607422,485.46667098999023,1058.1344604492188,352.84335136413574,913.3947944641113,333.1333637237549,700.1911354064941,293.95262718200684
20543,671.729736328125,264.98022079467773,518.6007499694824,248.8242244720459,347.3932456970215,294.215784072876,326.9158458709717,311.2376117706299,139.4558572769165,394.73456382751465,134.7870683670044,471.0948657989502,347.67457008361816,561.7698669433594,371.15793228149414,575.9968185424805,521.4614868164062,603.7016487121582,677.0442008972168,609.6728897094727,670.1665878295898,545.3128051757812,907.7934265136719,545.5464935302734,1065.3892135620117,547.2834777832031,1076.0650634765625,339.91827964782715,915.5115509033203,325.8903694152832,669.232292175293,325.8426761627197
